GO No.,GO Date,GO Description,Issued by,Gazette Week Date,Pg No
416/IV(1)/34/HKM/03-TC-1,2010-07-05,भूमि अर्जन अधिनियम 1894 के अर्न्‍तगत देहरादून श्रषिकेश में महाकुम्‍भ 2010 हेतु बन्‍ध/सडक निर्माण हे,S.Raju(PRINCIPAL SECRETARY),2010-08-07,216
06/XXXVI(1)/2010-1-4/04,2010-07-02,श्री राजीव आचार्य अधिवक्‍ता को कार्याभार ग्रहण करने की तिथि से शासकीय अदाता देहरादून के पद पर एक वर्ष के लिए आबद्व करते है,Smt.Indira Ashish(PRINCIPAL SECRETARY),2010-08-07,216
966/XXX-1-10-26(1)/2004,2010-07-07,उत्‍तराखण्‍ड न्‍यायिक सेवा के निम्‍नलिखित अधिकारियों को पदोन्‍नत की स्‍वीकृति,D.K.Kotiya(PRINCIPAL SECRETARY),2010-08-07,217
345/UHC/Admin/2010,2010-07-24,Sri Narendra Dutt ADSJ-FTC Dehradun Transfer and posted Registrar(judicial)HC Uttarakhand,Ravindra Maithani(Registrar General),2010-08-07,139
345/UHC/Admin/2010,2010-07-24,Sri Narendra Dutt ADSJ-FTC Dehradun Transfer and posted Registrar(judicial)HC Uttarakhand,Ravindra Maithani(Registrar General),2010-08-07,139
344/UHC/Admin/2010,2010-07-24,Sri Pradeep Pant Registrat(Judicial) Transfer and posted ADSJ FTC Dehradun,Ravindra Maithani(Registrar General),2010-08-07,139
346/XIV/08/Admin/2008,2010-07-28,Sri Sanjeev Kumar CJ(SD)Hardwar will also be the Civil Judge(SD) Laksar,Ravindra Maithani(Ragistrar -Inspection),2010-08-07,140
346/XIV/08/Admin/2008,2010-07-28,Smt.Reena Negi CJ(JD)Hardwar hereby sanction Leave,Prashant Joshi(Ragistrar -Inspection),2010-08-07,139
06/XXXVI(1)/2010-1-4/04,2010-07-02,श्री राजीव आचार्य अधिवक्‍ता को कार्याभार ग्रहण करने की तिथि से शासकीय अदाता देहरादून के पद पर एक वर्ष के लिए आबद्व करते है,Smt.Indira Ashish(PRINCIPAL SECRETARY),2010-08-07,216
416/IV(1)/34/HKM/03-TC-1,2010-07-05,भूमि अर्जन अधिनियम 1894 के अर्न्‍तगत देहरादून श्रषिकेश में महाकुम्‍भ 2010 हेतु बन्‍ध/सडक निर्माण हे,S.Raju(PRINCIPAL SECRETARY),2010-08-07,216
345/UHC/Admin/2010,2010-07-24,Sri Narendra Dutt ADSJ-FTC Dehradun Transfer and posted Registrar(judicial)HC Uttarakhand,Ravindra Maithani(Registrar General),2010-08-07,139
344/UHC/Admin/2010,2010-07-24,Sri Pradeep Pant Registrat(Judicial) Transfer and posted ADSJ FTC Dehradun,Ravindra Maithani(Registrar General),2010-08-07,139
345/UHC/Admin/2010,2010-07-24,Sri Narendra Dutt ADSJ-FTC Dehradun Transfer and posted Registrar(judicial)HC Uttarakhand,Ravindra Maithani(Registrar General),2010-08-07,139
346/XIV/08/Admin/2008,2010-07-28,Sri Sanjeev Kumar CJ(SD)Hardwar will also be the Civil Judge(SD) Laksar,Ravindra Maithani(Ragistrar -Inspection),2010-08-07,140
346/XIV/08/Admin/2008,2010-07-28,Smt.Reena Negi CJ(JD)Hardwar hereby sanction Leave,Prashant Joshi(Ragistrar -Inspection),2010-08-07,139
06/XXXVI(1)/2010-1-4/04,2010-07-02,श्री राजीव आचार्य अधिवक्‍ता को कार्याभार ग्रहण करने की तिथि से शासकीय अदाता देहरादून के पद पर एक वर्ष के लिए आबद्व करते है,Smt.Indira Ashish(PRINCIPAL SECRETARY),2010-08-07,216
524/XXVIII-3-2010-72/2009,2010-07-09,उत्‍तराखण्‍ड राज्‍य के प्रत्‍येक जनपद में औषधि एवं प्रसाधन सामग्री अधिनियम 1940 की धारा-36 AB,Umakant Panwar(Secretary),2010-08-14,222
1032/30-1-2010-12(4)/2005,2010-07-23,भारतीय प्रसाशनिक सेवा से निम्‍नलिखित अधिकारी अंकित तिथि के अपरान्‍ह मे  प्रसाशनिक सेवा से सेवानिवृत्‍त हो जायेंगें,D.K.Kotiya(PRINCIPAL SECRETARY),2010-08-14,222
524/XXVIII-3-2010-72/2009,2010-07-09,उत्‍तराखण्‍ड राज्‍य के प्रत्‍येक जनपद में औषधि एवं प्रसाधन सामग्री अधिनियम 1940 की धारा-36 AB,Umakant Panwar(Secretary),2010-08-14,222
F-9(21)/RG/UERC/2010/697,2010-07-06,Uttarakhand Electricy Regulatory Commission makes the Following regulations:-,Pankaj Prakash(Secretary),2010-08-14,141
475//XXVII(9)/2010-Stamp-37/10,2010-06-16,उप रजिस्‍ट्रार हरिद्वार प्रथम हेतु प्रस्‍तावित क्षेत्राधिकार हरिद्वार नगर के प्रमुख मार्गो पर स्थित क्षेत्र,Radha Raturi(Secretary),2010-08-21,224
230/I-16/2009,2010-03-22,Office of Dist.Judge Champawat- Certificate of handing/taking over Charge,Neetu Joshi(Civil Judge -CD),2010-08-21,177
475//XXVII(9)/2010-Stamp-37/10,2010-06-16,उप रजिस्‍ट्रार हरिद्वार प्रथम हेतु प्रस्‍तावित क्षेत्राधिकार हरिद्वार नगर के प्रमुख मार्गो पर स्थित क्षेत्र,Radha Raturi(Secretary),2010-08-21,224
230/I-16/2009,2010-03-22,Office of Dist.Judge Champawat- Certificate of handing/taking over Charge,Neetu Joshi(Civil Judge -CD),2010-08-21,177
684/XXVII(9)-Stamp-01/2010,2010-08-13,à¤°à¤œà¤¿à¤¸à¥�â€�à¤Ÿà¥�à¤°à¥‡à¤¶à¤¨ à¤¶à¥�à¤²à¥�â€�à¤• à¤ªà¤¾à¤‚à¤š à¤¹à¤œà¤¾à¤° à¤•à¥‡ à¤¸à¥�â€�à¤¥à¤¾à¤¨ à¤ªà¤° à¤¦à¤¸ à¤¹à¤œà¤¾à¤° à¤°à¥‚à¤ªà¤¯à¥‡,Alok Kumar Jain(PRINCIPAL SECRETARY),2010-08-28,250
1610/VII-1/34-Writ/2010,2010-06-25,उत्‍तराखण्‍ड उपखनिज परिहार नियमावली 2001 के नियम को लागू किये जाने के सम्‍बनध में,P.C.Sharma(PRINCIPAL SECRETARY),2010-08-28,248
"357/UHC/Ad,min/2010",2010-08-02,Sri Yogesh Kumar Direct Recruit from the Bar to Uttarakhand Higher Judicial service is posted as ADSJ 3FTC derhadun,Ravindra Maithani(Registrar General),2010-08-28,182
351/UHC/Admin/2010,2010-08-02,sri Kaushal Kishore ADSJ-FTC dehradun is posted 2nd ADSJ-FTC dehradun,Ravindra Maithani(Registrar General),2010-08-28,181
354/UHC/Admin/2010,2010-08-02,Sri Rajeev Kumar Khulbe ADSJ-2nd FTC haridwar is posted ADSJ Ist ftc Haridwar,Ravindra Maithani(Registrar General),2010-08-28,181
349/UHC/Admin.A/2010,2010-08-20,Sri Pradeep pant ADSJ-FTC-Dehadun is posted 3rd ADSJ Dehradun,Ravindra Maithani(Registrar General),2010-08-28,181
684/XXVII(9)-Stamp-01/2010,2010-08-13,à¤°à¤œà¤¿à¤¸à¥�â€�à¤Ÿà¥�à¤°à¥‡à¤¶à¤¨ à¤¶à¥�à¤²à¥�â€�à¤• à¤ªà¤¾à¤‚à¤š à¤¹à¤œà¤¾à¤° à¤•à¥‡ à¤¸à¥�â€�à¤¥à¤¾à¤¨ à¤ªà¤° à¤¦à¤¸ à¤¹à¤œà¤¾à¤° à¤°à¥‚à¤ªà¤¯à¥‡,Alok Kumar Jain(PRINCIPAL SECRETARY),2010-08-28,250
"357/UHC/Ad,min/2010",2010-08-02,Sri Yogesh Kumar Direct Recruit from the Bar to Uttarakhand Higher Judicial service is posted as ADSJ 3FTC derhadun,Ravindra Maithani(Registrar General),2010-08-28,182
351/UHC/Admin/2010,2010-08-02,sri Kaushal Kishore ADSJ-FTC dehradun is posted 2nd ADSJ-FTC dehradun,Ravindra Maithani(Registrar General),2010-08-28,181
354/UHC/Admin/2010,2010-08-02,Sri Rajeev Kumar Khulbe ADSJ-2nd FTC haridwar is posted ADSJ Ist ftc Haridwar,Ravindra Maithani(Registrar General),2010-08-28,181
349/UHC/Admin.A/2010,2010-08-20,Sri Pradeep pant ADSJ-FTC-Dehadun is posted 3rd ADSJ Dehradun,Ravindra Maithani(Registrar General),2010-08-28,181
1152/VI/2010-315/09,2010-07-20,पर्यटन निदेशालय उत्‍तराखण्‍ड हेतु पदों के सृजन के सम्‍बनध में,Rakesh Sharma(PRINCIPAL SECRETARY),2010-08-28,250
68/Panchyat Election/2010,2010-06-21,à¤œà¤¿à¤²à¤¾ à¤¬à¤¾à¤—à¥‡à¤¶à¥�â€�à¤µà¤° à¤•à¥‡ 12 à¤¸à¤¦à¤¸à¥�â€�à¤¯ à¤—à¥�à¤°à¤¾à¤® à¤ªà¤‚à¤šà¤¾à¤¯à¤¤à¥‹à¤‚ à¤�à¤‚à¤µ 03 à¤—à¥�à¤°à¤¾à¤® à¤ªà¥�à¤°à¤§à¤¾à¤¨ à¤ªà¤‚à¤šà¤¾à¤¯à¤¤à¥‹à¤‚ à¤•à¥‡ à¤°à¤¿à¤•à¥�â€�à¤¤ à¤ªà¤¦à¥‹à¤‚ à¤ªà¤° à¤‰à¤ªà¤¨à¤¿à¤°à¥�à¤µà¤¾à¤šà¤¨ à¤¹à¥‡à¤¤à¥�,D.S.Gabriyal(District Magistrate),2010-09-04,35
68/Panchayat Electio/2010,2010-06-21,à¤œà¤¿à¤²à¤¾ à¤ªà¥‹à¤¡à¥€ à¤—à¤¢à¤µà¤¾à¤² à¤•à¥‡  à¤—à¥�à¤°à¤¾à¤® à¤ªà¤‚à¤šà¤¾à¤¯à¤¤à¥‹à¤‚ à¤•à¥‡ à¤°à¤¿à¤•à¥�â€�à¤¤ à¤ªà¤¦à¥‹à¤‚ à¤ªà¤° à¤‰à¤ªà¤¨à¤¿à¤°à¥�à¤µà¤¾à¤šà¤¨ à¤¹à¥‡à¤¤à¥�,Dilip Jawalkar(District Magistrate),2010-09-04,37
76/21-Soochna/GPE/2010,2010-06-21,à¤œà¤¨à¤ªà¤¦ à¤šà¤®à¥‹à¤²à¥€ à¤—à¤¢à¤µà¤¾à¤² à¤•à¥‡  à¤—à¥�à¤°à¤¾à¤® à¤ªà¤‚à¤šà¤¾à¤¯à¤¤à¥‹à¤‚ à¤•à¥‡ à¤°à¤¿à¤•à¥�â€�à¤¤ à¤ªà¤¦à¥‹à¤‚ à¤ªà¤° à¤‰à¤ªà¤¨à¤¿à¤°à¥�à¤µà¤¾à¤šà¤¨ à¤¹à¥‡à¤¤à¥�,Neeraj Semwal(District Magistrate),2010-09-04,38
90/P-Election/2010-11,2010-06-21,à¤œà¤¿à¤²à¤¾ à¤‰à¤¤à¥�â€�à¤¤à¤°à¤•à¤¾à¤¶à¥€ à¤•à¥‡ à¤—à¥�à¤°à¤¾à¤® à¤ªà¤‚à¤šà¤¾à¤¯à¤¤à¥‹à¤‚ à¤•à¥‡ à¤¸à¤¦à¤¸à¥�â€�à¤¯à¥‹à¤‚ à¤�à¤µà¤‚ à¤ªà¥�à¤°à¤§à¤¾à¤¨ à¤•à¥‡ à¤°à¤¿à¤•à¥�â€�à¤¤ à¤ªà¤¦à¥‹à¤‚ à¤•à¤¾ à¤‰à¤ª à¤¨à¤¿à¤°à¥�à¤µà¤¾à¤šà¤¨ à¤¸à¥‚à¤šà¤¨à¤¾,Narayan Singh Negi(District Magistrate),2010-09-04,41
371/UHC/Admin-A/2010,2010-08-13,Shri Kishore Kumar Retd.ADSJ-UP is re-appointed as ADSJ FTC Dehradun.,Ravindra Maithani(Registrar General),2010-09-04,185
373/UHC/Admin/2010,2010-08-20,"Government Notification Dated 12-8-2010 Shri Pradeep Pant 3rd ADSJ Dehradun,",Ravindra Maithani(Registrar General),2010-09-04,186
370/XIV-66/Admin/2003,2010-08-13,Shri Srikant Pandey CJ(SD) Dehradun is hereby sanction Leave,Prashant Joshi(Ragistrar -Inspection),2010-09-04,185
371/UHC/Admin-A/2010,2010-08-13,Shri Kishore Kumar Retd.ADSJ-UP is re-appointed as ADSJ FTC Dehradun.,Ravindra Maithani(Registrar General),2010-09-04,185
373/UHC/Admin/2010,2010-08-20,"Government Notification Dated 12-8-2010 Shri Pradeep Pant 3rd ADSJ Dehradun,",Ravindra Maithani(Registrar General),2010-09-04,186
370/XIV-66/Admin/2003,2010-08-13,Shri Srikant Pandey CJ(SD) Dehradun is hereby sanction Leave,Prashant Joshi(Ragistrar -Inspection),2010-09-04,185
3945/च0क0सचा0/2010,2010-06-23,जोत चकबन्‍दी अधिनियम की धारा-52 के अर्न्‍तगत प्रख्‍यापन हेतु ग्राम की सूची तहसील रूडकी हरिद्वार,Kuwar Raj Kumar(Director),2010-09-04,186
UO-33/VI-I/2010,2010-06-28,स्‍पोटर्स कालेज रायपुर देहरादून में डा0 सोबन सिंह नेगी को प्रधानाचार्य के पद पर नियुक्‍त की स्‍वीकृति,Ashish Joshi(Additional Secretary),2010-09-04,256
682/XIX-10-145/Food/2004,2010-06-15,कार्यालय ज्ञाप-सतर्कता समितियां गठित की जाती है,Dr.Dilbag Singh(Secretary),2010-09-04,254
68/Panchyat Election/2010,2010-06-21,à¤œà¤¿à¤²à¤¾ à¤¬à¤¾à¤—à¥‡à¤¶à¥�â€�à¤µà¤° à¤•à¥‡ 12 à¤¸à¤¦à¤¸à¥�â€�à¤¯ à¤—à¥�à¤°à¤¾à¤® à¤ªà¤‚à¤šà¤¾à¤¯à¤¤à¥‹à¤‚ à¤�à¤‚à¤µ 03 à¤—à¥�à¤°à¤¾à¤® à¤ªà¥�à¤°à¤§à¤¾à¤¨ à¤ªà¤‚à¤šà¤¾à¤¯à¤¤à¥‹à¤‚ à¤•à¥‡ à¤°à¤¿à¤•à¥�â€�à¤¤ à¤ªà¤¦à¥‹à¤‚ à¤ªà¤° à¤‰à¤ªà¤¨à¤¿à¤°à¥�à¤µà¤¾à¤šà¤¨ à¤¹à¥‡à¤¤à¥�,D.S.Gabriyal(District Magistrate),2010-09-04,35
68/Panchayat Electio/2010,2010-06-21,à¤œà¤¿à¤²à¤¾ à¤ªà¥‹à¤¡à¥€ à¤—à¤¢à¤µà¤¾à¤² à¤•à¥‡  à¤—à¥�à¤°à¤¾à¤® à¤ªà¤‚à¤šà¤¾à¤¯à¤¤à¥‹à¤‚ à¤•à¥‡ à¤°à¤¿à¤•à¥�â€�à¤¤ à¤ªà¤¦à¥‹à¤‚ à¤ªà¤° à¤‰à¤ªà¤¨à¤¿à¤°à¥�à¤µà¤¾à¤šà¤¨ à¤¹à¥‡à¤¤à¥�,Dilip Jawalkar(District Magistrate),2010-09-04,37
76/21-Soochna/GPE/2010,2010-06-21,à¤œà¤¨à¤ªà¤¦ à¤šà¤®à¥‹à¤²à¥€ à¤—à¤¢à¤µà¤¾à¤² à¤•à¥‡  à¤—à¥�à¤°à¤¾à¤® à¤ªà¤‚à¤šà¤¾à¤¯à¤¤à¥‹à¤‚ à¤•à¥‡ à¤°à¤¿à¤•à¥�â€�à¤¤ à¤ªà¤¦à¥‹à¤‚ à¤ªà¤° à¤‰à¤ªà¤¨à¤¿à¤°à¥�à¤µà¤¾à¤šà¤¨ à¤¹à¥‡à¤¤à¥�,Neeraj Semwal(District Magistrate),2010-09-04,38
90/P-Election/2010-11,2010-06-21,à¤œà¤¿à¤²à¤¾ à¤‰à¤¤à¥�â€�à¤¤à¤°à¤•à¤¾à¤¶à¥€ à¤•à¥‡ à¤—à¥�à¤°à¤¾à¤® à¤ªà¤‚à¤šà¤¾à¤¯à¤¤à¥‹à¤‚ à¤•à¥‡ à¤¸à¤¦à¤¸à¥�â€�à¤¯à¥‹à¤‚ à¤�à¤µà¤‚ à¤ªà¥�à¤°à¤§à¤¾à¤¨ à¤•à¥‡ à¤°à¤¿à¤•à¥�â€�à¤¤ à¤ªà¤¦à¥‹à¤‚ à¤•à¤¾ à¤‰à¤ª à¤¨à¤¿à¤°à¥�à¤µà¤¾à¤šà¤¨ à¤¸à¥‚à¤šà¤¨à¤¾,Narayan Singh Negi(District Magistrate),2010-09-04,41
2148/VII-1-10/35/2004,2010-08-27,जनपद पिथौरागढ तहसील डीडीहाट में खनन पटटे का विज्ञप्तिकरण किये जाने की अनुमति,S.Raju(PRINCIPAL SECRETARY),2010-09-11,260
248/VIII/08-Labour/2010,2010-05-20,जिला चमोली के थराली के लिए सतर्कता समिति का गठन,Ajay Singh Nabiyal(Secretary),2010-09-11,260
248/VIII/08-Labour/2010,2010-05-20,जिला चमोली के परगना जोशीमठ  के लिए सतर्कता समिति का गठन,Ajay Singh Nabiyal(Secretary),2010-09-11,262
248(3)/VIII/08-Labour/2010,2010-05-20,जिला चमोली के परगना कर्णप्रयाग  के लिए सतर्कता समिति का गठन,Ajay Singh Nabiyal(Secretary),2010-09-11,263
248/(4)/VIII/08-Labour/2010,2010-05-20,जिला चमोली के परगना  पोखरी  के लिए सतर्कता समिति का गठन,Ajay Singh Nabiyal(Secretary),2010-09-11,265
249/VIII/10-09/2010,2010-04-12,जिला  नैनीताल के लिए सतर्कता समिति का गठन,Ajay Singh Nabiyal(Secretary),2010-09-11,269
249/(1)/VIII/10-09/Labour/10,2010-04-12,जिला  नैनीताल के परगना कोश्‍या कुटोली के लिए सतर्कता समिति का गठन,Ajay Singh Nabiyal(Secretary),2010-09-11,270
249(2)/VIII/10-09/Labour/10,2010-04-12,जिला  नैनीताल के परगना नैनीताल के लिए सतर्कता समिति का गठन,Ajay Singh Nabiyal(Secretary),2010-09-11,271
249(4)/VIII/2010,2010-04-12,जिला  नैनीताल के परगना रामनगर के लिए सतर्कता समिति का गठन,Ajay Singh Nabiyal(Secretary),2010-09-11,275
249(5)/VIII/10-09/2010,2010-04-12,à¤œà¤¿à¤²à¤¾  à¤¨à¥ˆà¤¨à¥€à¤¤à¤¾à¤² à¤•à¥‡ à¤ªà¤°à¤—à¤¨à¤¾ à¤¹à¤²à¥�â€�à¤¦à¥�à¤µà¤¾à¤¨à¥€ à¤•à¥‡ à¤²à¤¿à¤� à¤¸à¤¤à¤°à¥�à¤•à¤¤à¤¾ à¤¸à¤®à¤¿à¤¤à¤¿ à¤•à¤¾ à¤—à¤ à¤¨,Ajay Singh Nabiyal(Registrat),2010-09-11,276
2662/STA/10-1/2010-11,2010-08-31,क-‍मंजिली गाडियों के किराये की दरें,S.Ramaswamy(Director),2010-09-11,189
248/VIII/08-Labour/2010,2010-05-20,जिला चमोली के थराली के लिए सतर्कता समिति का गठन,Ajay Singh Nabiyal(Secretary),2010-09-11,260
248/VIII/08-Labour/2010,2010-05-20,जिला चमोली के परगना जोशीमठ  के लिए सतर्कता समिति का गठन,Ajay Singh Nabiyal(Secretary),2010-09-11,262
248(3)/VIII/08-Labour/2010,2010-05-20,जिला चमोली के परगना कर्णप्रयाग  के लिए सतर्कता समिति का गठन,Ajay Singh Nabiyal(Secretary),2010-09-11,263
248/(4)/VIII/08-Labour/2010,2010-05-20,जिला चमोली के परगना  पोखरी  के लिए सतर्कता समिति का गठन,Ajay Singh Nabiyal(Secretary),2010-09-11,265
249/VIII/10-09/2010,2010-04-12,जिला  नैनीताल के लिए सतर्कता समिति का गठन,Ajay Singh Nabiyal(Secretary),2010-09-11,269
249/(1)/VIII/10-09/Labour/10,2010-04-12,जिला  नैनीताल के परगना कोश्‍या कुटोली के लिए सतर्कता समिति का गठन,Ajay Singh Nabiyal(Secretary),2010-09-11,270
249(2)/VIII/10-09/Labour/10,2010-04-12,जिला  नैनीताल के परगना नैनीताल के लिए सतर्कता समिति का गठन,Ajay Singh Nabiyal(Secretary),2010-09-11,271
